code,name,category,Annual,nYear,3G2H,PE Value,EPS GR Value,Price A5,Price A10,Price B,Price,52w low,52w high,BVPS,P/E,EPS,EY,DPS,DY,ROE,ROE2,D/E,D/E2,NPM avg,P/E min,P/E max,P/E mid,P/E avg,EPS GR min,EY avg,EY std,EY 3Y avg,EY 5Y avg,EY 10Y avg,DY avg,DY 3Y avg,DY 5Y avg,DY 10Y avg,DPayout avg,Revenue GR 3Y avg,Revenue GR 5Y avg,Revenue GR 10Y avg,NP GR 3Y avg,NP GR 5Y avg,NP GR 10Y avg,EPS GR 3Y avg,EPS GR 5Y avg,EPS GR 10Y avg,check NP,check EPS GR,check OCF,neg Revenue GR,neg NP,neg EPS GR,neg OCF,Revenue start,Revenue end,EPS start,EPS end,OCF start,OCF end,intrinsic 3Y,intrinsic 5Y,intrinsic 10Y,Price A3,EY level,DY level,Revenue Growth,EPS Growth,OCF Growth,ROE Health,D/E Health
0035,OPCOM HOLDINGS BERHAD,Telecommunications Equipment,2020-03-01,9,1.0,0.05,0.0,0.11,0.11,0.48,0.47,0.31,0.83,0.52,32.0,0.01,2.13,0.0,0.0,2.81,-9.22,0.0,0.0,7.82,-12.7,22.0,4.65,23.25,0.0,5.48,6.66,-0.62,3.09,0.0,2.11,2.11,2.68,0.0,38.03,-21.93,-10.96,11.07,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1+2+4+7+8,1,1+2+3+4+7+8+9,3+7,128,44,0.12,-0.05,10,2,0.14,0.14,0.14,0.11,0,0,0.0,0.0,0.0,0.0,1.0
0096,NEXGRAM HOLDINGS BERHAD,Telecommunications Equipment,2020-07-01,10,1.0,-0.06,-0.0,-0.15,-0.15,0.04,0.025,0.02,0.08,0.0451,-1.0,-0.02,-80.0,0.0,0.0,-44.79,-64.52,0.2,0.15,-34.04,-4.0,9.5,2.75,10.75,0.0,-20.87,37.48,-73.74,-49.24,-20.87,0.0,0.0,0.0,0.0,0.0,-8.15,-13.52,-2.54,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1+3+4+8+9+10,1+2+3+4,1+2+3+4+5+7+9+10,1+5+7+10,66,41,0.01,-0.03,0,-31,-0.2,-0.2,-0.2,-0.15,0,0,0.0,0.0,0.0,0.0,1.0
0103,M N C WIRELESS BERHAD,Telecommunications Equipment,2020-04-01,6,2.0,0.26,-0.0,-0.08,-0.08,0.05,0.04,0.035,0.09,0.0544,-7.0,-0.01,-25.0,0.0,0.0,-10.85,-7.35,0.01,0.01,-11.85,-26.0,-26.0,-26.0,,0.0,-0.64,1.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.23,7.01,5.44,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2+3+6,1+2+3+4+5+6,1+2+3+4+5+6,3+4+6,13,20,-0.01,0.0,0,8,-0.1,-0.1,-0.1,-0.08,0,0,0.5,0.0,0.5,0.0,1.0
0123,PRIVASIA TECHNOLOGY BERHAD,Telecommunications Equipment,2020-12-01,9,1.0,-0.04,-0.0,-0.11,-0.11,0.16,0.235,0.07,0.355,0.1,-28.0,-0.01,-4.26,0.0,0.0,-8.4,-10.07,0.11,0.14,-1.68,-16.0,23.5,3.75,13.62,0.0,-2.0,11.47,-15.42,-10.54,0.0,2.78,0.0,0.0,0.0,40.31,-11.49,-12.57,0.93,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,2+3+4+5+8,1+2+3+4,1+2+3+4+5+6,+,61,42,0.01,-0.01,14,9,-0.14,-0.14,-0.14,-0.11,0,0,0.0,0.0,0.0,0.0,1.0
0129,SILVER RIDGE HOLDINGS BHD,Telecommunications Equipment,2020-06-01,10,1.0,0.04,-0.0,-0.15,-0.15,0.49,0.265,0.22,1.05,0.06,-17.0,-0.02,-7.55,0.0,0.0,-26.5,-31.88,0.08,0.08,-10.69,-19.5,16.0,-1.75,11.62,0.0,-3.63,12.24,-12.4,-11.08,-3.63,0.0,0.0,0.0,0.0,0.0,-25.2,-21.1,-18.3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1+2+3+5+9+10,1+2+3+4+5+7,1+2+3+4+5+6+7+8+9+10,1+2+7+8+9+10,114,9,0.01,-0.02,0,-1,-0.2,-0.2,-0.2,-0.15,0,0,0.0,0.0,0.0,0.0,1.0
0178,SEDANIA INNOVATOR BERHAD,Telecommunications Equipment,2020-12-01,7,1.0,-0.04,-0.0,-0.18,-0.18,0.67,0.87,0.125,1.77,0.077,-51.0,-0.02,-2.3,0.0,0.0,-22.34,-40.52,0.11,0.03,-15.15,-29.0,32.5,1.75,32.0,0.0,-7.93,14.51,-16.49,-9.97,0.0,1.66,0.0,2.0,0.0,20.41,-32.65,-0.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1+3+6+7,1+3+5,1+2+3+4+5+6+7,1+2+3+4+5,11,8,0.1,-0.05,4,-5,-0.24,-0.24,-0.24,-0.18,0,0,0.0,0.0,0.0,0.0,1.0
7031,AMTEL HOLDINGS BERHAD,Telecommunications Equipment,2020-11-01,9,1.0,1.72,1.73,0.11,0.4,1.24,0.84,0.413,2.9330000000000003,0.6503,17.0,0.05,5.95,0.0,0.0,7.61,7.25,0.0,0.0,3.25,-16.25,85.0,34.38,55.91,34.55,2.27,4.42,4.75,1.62,0.0,0.87,0.0,0.0,0.0,0.07,18.8,-0.22,-0.56,37.78,0.54,0.0,0.0,34.55,-0.65,0,0,0,1+4+5+7+8+9,4,1+3+4+5+7+8+9,3+5+6+7,56,56,0.06,0.05,4,4,0.5,0.14,0.53,0.38,3,0,0.0,0.0,0.0,0.0,1.0
0032,REDTONE INTERNATIONAL BERHAD,Telecommunications Service Providers,2020-06-01,10,1.0,0.07,0.0,0.29,0.08,0.36,0.43,0.295,0.505,0.221,31.0,0.01,2.33,0.02,4.19,6.29,4.11,0.03,0.04,1.04,-24.5,38.0,6.75,34.35,0.0,-1.27,6.12,0.44,-2.25,-1.27,0.65,0.88,0.93,0.65,0.0,8.11,3.8,7.54,-18.03,0.0,0.0,0.0,-20.21,0.0,0,0,0,2+4+6+9+10,3+4+9+10,2+3+4+5+6+7+8+9+10,1+2+3+4+5+9+10,82,178,-0.01,0.01,0,0,0.1,0.38,0.1,0.08,0,5,0.0,0.0,0.0,0.0,1.0
0059,ECOBUILT HOLDINGS BERHAD,Telecommunications Service Providers,2020-05-01,10,1.5,0.07,-0.0,-0.08,-0.08,0.19,0.205,0.135,0.295,0.3492,-31.0,-0.01,-4.88,0.0,0.0,-1.86,-3.23,0.05,0.04,10.05,-25.0,10.75,-7.12,7.47,0.0,8.15,7.92,-0.53,5.24,8.15,1.0,0.0,1.11,1.0,0.0,29.12,7.24,18.82,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2+4+7+9+10,1+3,1+2+3+5+6+7+9+10,2+3+10,22,115,0.02,-0.01,0,24,-0.1,-0.1,-0.1,-0.08,0,0,0.0,0.0,0.5,0.0,1.0
0082,GREEN PACKET BERHAD,Telecommunications Service Providers,2020-12-01,10,1.0,0.25,-0.0,-0.15,-0.15,0.4,0.24,0.23,0.76,0.32,-15.0,-0.02,-8.33,0.0,0.0,-5.03,-22.47,0.01,0.01,-21.23,-27.5,2.8,-12.35,2.8,0.0,-23.2,27.27,-16.44,-3.45,-23.2,0.0,0.0,0.0,0.0,0.0,19.81,0.0,4.59,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,4+5+8+9+10,1+2+3+4+6+7+8+9+10,1+2+3+4+5+6+7+8+9+10,1+2+3+8+9+10,87,617,-0.17,-0.07,0,-95,-0.2,-0.2,-0.2,-0.15,0,0,0.0,0.0,0.0,0.0,1.0
0092,MTOUCHE TECHNOLOGY BERHAD,Telecommunications Service Providers,2020-06-01,9,1.0,0.24,-0.0,-0.3,-0.3,0.26,0.1,0.068,0.636,0.068,-3.0,-0.04,-40.0,0.0,0.0,-52.35,-39.14,0.01,0.01,-115.21,-17.0,5.0,-6.0,3.84,0.0,-98.79,152.99,-203.59,-181.33,0.0,17.42,0.0,0.0,0.0,0.0,-17.21,-15.92,-11.16,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1+3+4+5+6+7+8+9,1+2+4+5+7+9,1+2+3+4+5+6+7+8+9,1+2+3+4+5,44,9,0.05,-0.23,5,-1,-0.4,-0.4,-0.4,-0.3,0,0,0.0,0.0,0.0,0.0,1.0
0165,XOX BHD,Telecommunications Service Providers,2020-09-01,10,1.0,0.06,-0.0,-0.08,-0.08,0.16,0.04,0.04,0.395,0.0858,-3.0,-0.01,-25.0,0.0,0.0,-16.55,-29.69,0.02,0.03,-31.8,-14.0,2.33,-5.84,2.33,0.0,-25.9,43.39,-16.92,-18.73,-25.9,0.0,0.0,0.0,0.0,0.0,11.09,26.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,7+8+9+10,1+2+4+6+8+9+10,1+2+3+4+5+6+7+8+9+10,1+2+3+4+6+7+9+10,0,251,-0.01,-0.04,0,-1,-0.1,-0.1,-0.1,-0.08,0,0,0.0,0.0,0.0,0.0,1.0
0172,OCK GROUP BERHAD,Telecommunications Service Providers,2020-12-01,9,0.5,0.44,0.05,0.29,0.16,0.43,0.46,0.363,0.575,0.54,19.0,0.02,4.35,0.0,0.0,4.61,4.9,0.62,0.68,6.86,14.17,30.0,22.08,22.3,2.45,4.83,1.22,5.54,4.78,0.0,0.41,0.78,0.73,0.0,6.88,-1.28,8.43,0.0,0.92,0.0,0.0,2.45,-8.91,0.0,1,0,0,3+9,+,1+4+5+7+8+9,5+6+7+9,139,474,0.03,0.02,-8,180,0.16,0.38,0.21,0.12,2,0,0.5,0.0,0.0,0.0,0.0
0195,BINASAT COMMUNICATIONS BERHAD,Telecommunications Service Providers,2020-06-01,7,1.5,0.19,0.0,0.18,0.08,0.36,0.33,0.285,0.515,0.31,43.0,0.01,3.03,0.0,0.0,2.45,3.81,0.22,0.25,11.52,0.0,37.5,18.75,21.21,0.0,6.22,2.85,6.22,0.0,0.0,1.86,1.86,0.0,0.0,2.29,-5.86,2.9,0.0,-9.16,0.0,0.0,-33.78,-16.25,0.0,1,0,0,1+2+7,+,1+2+4+7,2+6,32,45,0.02,0.01,13,8,1.23,0.24,0.1,0.92,1,0,0.5,0.0,0.0,0.0,1.0
4863,TELEKOM MALAYSIA BERHAD,Telecommunications Service Providers,2020-12-01,10,1.5,13.85,0.89,3.08,5.08,4.7,5.98,3.66,6.82,1.9002,19.0,0.32,5.35,0.14,2.39,16.58,14.04,1.0,1.18,8.15,20.04,66.5,43.27,33.0,2.77,4.16,1.46,3.65,3.62,4.16,3.73,2.72,3.01,3.73,85.01,-3.56,-1.55,2.12,7.73,-2.01,0.0,2.77,7.38,-2.36,1,0,0,1+2+3,+,3+6+7+8+10,1+2+3+4+5+6+7+8+9+10,9151,10840,0.33,0.27,0,0,5.14,4.1,6.77,3.85,3,3,0.5,0.0,0.0,1.0,0.0
5031,TIME DOTCOM BERHAD,Telecommunications Service Providers,2020-12-01,10,1.5,10.99,5.28,6.82,2.65,11.88,14.06,10.344,15.0,4.87,26.0,0.53,3.77,0.33,2.35,10.92,11.29,0.08,0.05,43.78,11.14,30.33,20.74,19.9,9.97,9.18,7.75,5.32,5.64,9.18,0.48,0.78,0.8,0.48,8.29,12.43,12.38,14.31,-6.81,11.85,0.0,22.28,-7.57,9.97,1,0,0,10,+,4+5+7,1+2+3+4+5+6+7+8+9+10,314,1223,0.23,0.55,0,0,2.23,9.1,3.53,1.67,2,3,0.5,0.0,0.0,0.0,1.0
6012,MAXIS BERHAD,Telecommunications Service Providers,2020-12-01,10,1.5,4.35,0.0,3.72,3.76,4.66,4.42,4.31,5.377999999999999,0.9,25.0,0.17,3.85,0.17,3.85,19.32,19.58,1.11,1.35,20.41,21.46,29.71,25.58,24.92,0.0,4.04,0.87,3.75,4.08,4.04,4.56,3.62,3.51,4.56,116.57,1.02,0.84,0.11,-4.49,-4.95,0.0,-14.79,-5.23,-5.33,1,0,1,1+7+10,+,1+2+3+7+8+9,+,8800,8966,0.34,0.17,3711,3639,9.96,4.96,5.02,7.47,2,5,0.5,0.0,0.0,1.0,0.0
6888,AXIATA GROUP BERHAD,Telecommunications Service Providers,2020-12-01,10,0.5,1.29,0.0,5.23,1.06,3.18,3.78,2.66,4.23,1.9,137.0,0.03,0.79,0.05,1.32,1.45,2.16,1.27,1.28,5.67,-7.42,93.5,43.04,55.01,0.0,1.69,5.25,-2.85,-1.09,1.69,2.75,2.1,2.27,2.75,60.67,-0.29,4.0,4.47,-32.23,-16.12,0.0,-26.56,-32.85,-15.28,0,0,0,1+3+10,3,1+2+3+5+7,1+2+3+4+5+6+7+8+9+10,15227,24193,0.28,0.04,0,0,3.51,6.97,1.42,2.63,0,1,0.5,0.0,0.0,0.0,0.0
6947,DIGI.COM BERHAD,Telecommunications Service Providers,2020-12-01,10,2.0,3.7,0.05,3.44,2.21,3.78,4.24,3.43,4.5,0.08,29.0,0.15,3.54,0.16,3.68,185.5,192.91,7.59,7.72,22.93,22.5,26.84,24.67,24.6,0.36,4.01,0.45,4.11,4.08,4.01,4.03,4.04,4.04,4.03,104.21,-1.0,-2.31,1.3,-6.65,0.36,0.0,-6.16,-6.69,0.36,1,0,1,1+2+4+5+6,+,1+2+4+5+6+9,+,5964,6153,0.16,0.16,2367,2432,4.4,4.58,2.95,3.3,2,5,0.0,0.0,1.0,1.0,0.0
0048,ANCOM LOGISTICS BERHAD,Transportation & Logistics Services,2020-05-01,8,1.5,0.0,-0.0,0.0,0.0,0.29,0.325,0.09,0.7,0.05,-354.0,-0.0,-0.0,0.0,0.0,-1.8,-1.55,0.2,0.25,1.53,-10.5,3.67,-3.42,3.67,0.0,2.22,9.97,0.0,-1.9,0.0,5.41,0.0,0.0,0.0,96.3,2.97,-0.83,-6.24,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,4+6+7+8,1+2+3+4,1+2+3+4+5+6+7+8,6,61,31,0.0,0.0,8,8,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.5,0.0,1.0
0078,GD EXPRESS CARRIER BERHAD,Transportation & Logistics Services,2020-06-01,10,2.5,0.0,0.0,0.0,0.0,0.39,0.345,0.32,0.545,0.09,70.0,0.0,0.0,0.0,0.58,5.44,3.85,0.13,0.15,10.4,26.5,154.0,90.25,95.0,8.6,0.68,1.15,1.26,1.2,0.68,0.0,0.0,0.0,0.0,37.63,13.27,13.09,16.1,-8.11,12.03,0.0,-20.23,-11.2,8.6,1,0,1,10,+,1+3+4+10,+,93,364,0.0,0.0,8,55,0.0,0.0,0.0,0.0,0,0,0.5,0.0,1.0,0.0,1.0
0080,STRAITS INTER LOGISTICS BERHAD,Transportation & Logistics Services,2020-12-01,6,2.0,0.0,0.0,0.0,0.0,0.19,0.215,0.15,0.285,0.1629,60.0,0.0,0.0,0.0,0.0,2.21,2.53,0.06,0.07,-45.21,22.0,26.0,24.0,23.5,0.0,2.14,2.15,3.0,2.57,0.0,0.0,0.0,0.0,0.0,0.0,71.21,115.67,57.73,0.0,0.0,0.0,-27.28,0.0,0.0,0,0,0,+,5+6,1+3+4+5+6,1+3+4+5+6,14,675,0.0,0.0,-2,-16,0.0,0.0,0.0,0.0,0,0,1.0,0.0,0.0,0.0,1.0
0199,TRI-MODE SYSTEM (M) BERHAD,Transportation & Logistics Services,2020-12-01,6,2.5,0.26,0.34,0.15,0.26,0.47,0.735,0.29,0.83,0.47,23.0,0.03,4.08,0.01,1.36,6.72,7.49,0.35,0.34,5.33,0.0,17.5,8.75,17.06,11.25,5.87,0.23,5.87,0.0,0.0,2.59,2.59,0.0,0.0,14.98,-0.81,1.18,0.0,11.19,0.0,0.0,-2.56,11.25,0.0,1,0,1,2+5+6,+,2+3+6,+,79,83,0.02,0.03,8,9,0.41,0.2,0.34,0.31,2,1,0.5,0.0,1.0,0.0,1.0
2062,HARBOUR-LINK GROUP BERHAD,Transportation & Logistics Services,2020-06-01,10,1.5,0.88,0.3,2.13,0.76,0.68,1.05,0.445,1.17,1.12,11.0,0.1,9.52,0.01,0.95,8.7,6.34,0.08,0.12,5.8,6.57,11.0,8.78,8.83,3.04,7.99,4.32,11.1,11.71,7.99,1.52,1.62,2.19,1.52,20.28,5.49,4.02,7.17,-12.93,3.05,0.0,-3.28,-12.94,3.04,1,0,0,2+4+8+10,+,2+4+8+10,8,357,617,0.03,0.06,15,79,1.44,2.84,1.02,1.08,3,0,0.0,0.0,0.5,0.0,1.0
2194,MMC CORPORATION BERHAD,Transportation & Logistics Services,2020-12-01,10,0.0,2.76,0.13,10.94,1.45,1.07,1.76,0.66,1.9,3.18,12.0,0.15,8.52,0.05,2.84,4.57,3.98,1.09,1.15,11.64,7.5,29.29,18.4,14.78,0.85,9.32,7.06,9.96,8.2,9.32,2.64,5.18,3.76,2.64,34.83,1.54,8.15,-6.86,-25.76,-7.32,0.0,18.46,-25.78,0.85,1,0,1,1+2+4+6+9,+,3+4+5+8+10,+,9337,4355,0.1,0.12,3284,2185,0.89,14.59,1.93,0.67,3,4,0.0,0.0,0.0,0.0,0.0
3816,MISC BERHAD,Transportation & Logistics Services,2020-12-01,10,1.0,-115.66,0.0,3.6,3.6,6.67,6.78,5.96,8.12,7.49,20.0,0.35,5.16,0.33,4.87,4.62,-0.13,0.34,0.35,18.12,-687.0,26.09,-330.46,19.2,0.0,5.15,2.29,2.67,4.34,5.15,2.94,4.15,4.49,2.94,37.07,-1.27,-4.39,-4.47,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3+4+5+8+9+10,1,1+3+4+9+10,5+6+7+8+9+10,12326,8422,0.41,-0.01,0,5588,4.8,4.8,4.8,3.6,3,5,0.0,0.0,0.0,0.0,1.0
4634,POS MALAYSIA BERHAD,Transportation & Logistics Services,2020-12-01,10,1.0,-4.36,-0.0,-2.92,-2.92,0.92,0.8,0.765,1.24,1.4,-2.0,-0.39,-48.75,0.0,0.0,-27.89,-23.74,0.44,0.41,2.34,-7.05,29.42,11.18,17.92,0.0,-0.05,12.43,-13.47,-6.01,-0.05,3.94,3.62,4.31,3.94,0.0,2.89,7.92,8.61,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1+2+8+10,1+2,1+2+3+5+6+10,+,1015,2317,0.13,-0.39,198,170,-3.9,-3.9,-3.9,-2.92,0,0,0.0,0.0,0.0,0.0,1.0
5014,MALAYSIA AIRPORTS HOLDINGS BERHAD,Transportation & Logistics Services,2020-12-01,10,0.0,-236.08,-0.0,-8.6,-8.6,4.97,5.72,4.05,6.83,4.7322,-7.0,-0.79,-13.81,0.15,2.62,-16.77,-13.47,0.58,0.57,-7.93,-8.34,606.0,298.83,149.76,0.0,1.97,5.2,-1.18,-0.42,1.97,1.6,1.69,1.56,1.6,45.01,-26.25,-13.57,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1+7,1,1+2+4+5+6+8+9,1,2755,1866,0.35,-0.71,500,-67,-11.46,-11.46,-11.46,-8.6,0,4,0.0,0.0,0.0,0.0,0.0
5032,BINTULU PORT HOLDINGS BERHAD,Transportation & Logistics Services,2020-12-01,10,1.0,3.15,0.0,3.53,3.5,3.89,4.3,3.67,4.35,3.0283,23.0,0.19,4.42,0.1,2.33,6.24,6.89,0.9,0.92,18.9,14.06,19.15,16.6,17.13,0.0,5.42,0.91,6.21,5.92,5.42,3.66,3.25,3.42,3.66,71.42,-5.29,-5.79,4.32,-6.06,-4.66,0.0,-15.42,-6.07,-5.98,1,0,1,1+2+3+4+7,+,1+2+3+6+7+8+9,+,490,694,0.43,0.2,132,326,9.13,4.71,4.67,6.85,2,3,0.0,0.0,1.0,0.0,0.0
5077,MALAYSIAN BULK CARRIERS BERHAD,Transportation & Logistics Services,2020-12-01,10,0.0,1.32,-0.0,-0.46,-0.46,0.51,0.725,0.34,0.855,0.2954,-14.0,-0.05,-6.9,0.0,0.0,-18.08,-6.61,0.58,0.74,-56.12,-55.0,2.15,-26.42,40.36,0.0,-17.75,50.7,13.64,-9.15,-17.75,1.42,0.0,0.0,1.42,23.4,-13.57,-6.13,-7.98,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1+3+5+6+8+9+10,1+2+4+5+6,1+2+3+4+5+6+7+8+9+10,5+6+7+9,364,176,0.1,-0.02,66,88,-0.62,-0.62,-0.62,-0.46,0,0,0.0,0.0,0.0,0.0,0.0
5078,MARINE & GENERAL BERHAD,Transportation & Logistics Services,2020-04-01,10,0.5,-0.0,0.0,0.0,0.0,0.11,0.13,0.055,0.23,0.0869,47.0,0.0,0.0,0.0,0.0,3.22,-74.51,4.67,0.48,21.69,-9.5,0.4,-4.55,6.51,0.0,10.54,132.84,8.54,0.67,10.54,5.88,19.61,11.76,5.88,0.0,-24.78,-21.19,2.62,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1+2+4+8+9+10,1+3+4+7+10,1+2+3+4+5+6+7+8+9+10,1+2+3+4+5+6+7+8+9+10,29,54,-0.46,-0.07,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.5
5136,COMPLETE LOGISTIC SERVICES BERHAD,Transportation & Logistics Services,2020-03-01,10,1.5,0.24,2.05,0.02,0.31,0.96,1.21,0.545,1.8,1.28,41.0,0.03,2.48,0.16,13.22,2.33,28.12,0.19,0.15,16.23,3.31,12.57,7.94,7.83,68.29,8.1,15.83,18.62,15.74,8.1,2.46,4.48,2.69,2.46,37.6,-2.7,-3.19,-0.12,119.68,0.0,0.0,68.29,120.76,0.0,0,0,1,1+4+5+8+10,9,3+4+5+6+8+9+10,+,91,108,0.03,0.36,15,14,0.06,0.03,0.41,0.04,0,5,0.0,0.0,0.0,0.5,1.0
5140,TASCO BERHAD,Transportation & Logistics Services,2020-03-01,10,1.0,3.58,0.0,2.32,0.64,0.62,1.04,0.202,1.475,0.59,20.0,0.05,4.81,0.02,1.68,8.75,2.2,0.51,0.58,4.72,38.0,105.0,71.5,56.05,0.0,1.8,0.63,2.0,2.05,1.8,0.6,0.96,0.79,0.6,23.77,8.55,8.62,7.54,-21.94,-3.42,0.0,-33.79,-21.93,-5.85,1,0,0,7+9+10,+,1+2+3+5+7+9+10,10,366,747,0.02,0.01,0,70,9.88,3.09,0.86,7.41,2,2,0.5,0.0,0.5,0.0,0.0
5173,SHIN YANG SHIPPING CORPORATION BERHAD,Transportation & Logistics Services,2020-06-01,10,1.0,-0.47,-0.0,-0.16,-0.16,0.25,0.355,0.14,0.47,0.79,-14.0,-0.02,-5.63,0.0,0.0,-3.14,-14.77,0.06,0.08,-1.68,-4.29,51.5,23.6,23.94,0.0,-5.54,21.76,-27.38,-15.82,-5.54,1.2,0.0,0.0,1.2,4.01,-2.72,-9.27,5.4,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1+3+4+5+6+10,1+2,1+2+4+6+8+9+10,+,594,543,0.06,-0.12,109,82,-0.21,-0.21,-0.21,-0.16,0,0,0.0,0.0,0.0,0.0,1.0
5246,WESTPORTS HOLDINGS BERHAD,Transportation & Logistics Services,2020-12-01,10,4.0,4.65,0.03,1.79,1.63,3.91,4.24,3.52,4.69,0.826,20.0,0.21,4.95,0.12,2.72,25.21,24.29,0.43,0.42,30.73,19.47,24.76,22.12,22.42,0.14,4.51,0.55,4.29,4.49,0.0,2.68,3.08,3.15,0.0,50.04,-1.85,3.28,7.06,5.33,7.44,0.0,0.14,5.32,7.44,1,0,1,3+7,+,3+6,+,1387,1975,0.1,0.19,491,1025,3.11,2.39,2.17,2.33,2,4,0.5,0.5,1.0,1.0,1.0
5259,E.A.TECHNIQUE (M) BERHAD,Transportation & Logistics Services,2020-12-01,8,1.5,-4.12,-0.0,-2.21,-2.21,0.2,0.09,0.09,0.42,0.25,0.0,-0.28,-311.11,0.0,0.0,-110.44,-55.14,0.73,0.24,-3.9,-1.56,31.0,14.72,21.93,0.0,-9.85,39.47,-5.47,-15.43,0.0,0.49,0.0,0.32,0.0,5.51,-6.17,-11.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2+4+8,1+4,1+2+3+4+5+7+8,6,121,303,0.11,-0.22,26,200,-2.95,-2.95,-2.95,-2.21,0,0,0.5,0.0,0.5,0.0,0.5
5267,XIN HWA HOLDINGS BERHAD,Transportation & Logistics Services,2020-03-01,6,1.0,0.28,0.0,10.46,0.08,0.35,0.41,0.28,0.495,0.83,31.0,0.01,2.44,0.0,0.0,1.58,0.59,0.58,0.51,6.86,14.5,40.5,27.5,26.68,0.0,5.23,2.32,3.74,4.52,0.0,0.77,1.25,0.93,0.0,5.17,0.0,1.98,0.0,-47.0,0.0,0.0,0.0,-48.04,0.0,1,0,1,3+4+5+6,+,1+2+3+4+5+6,+,111,117,0.09,0.01,18,23,0.11,13.94,0.11,0.08,0,0,0.0,0.0,1.0,0.0,0.0
5614,INTEGRATED LOGISTICS BHD,Transportation & Logistics Services,2020-12-01,9,2.0,1.57,1.37,1.42,0.99,0.45,0.48,0.275,0.8,1.15,3.0,0.19,39.58,0.02,5.21,16.28,17.45,0.23,0.25,69.93,-12.0,28.5,8.25,9.46,7.23,0.22,54.66,-20.29,-13.14,0.0,2.05,0.0,0.7,0.0,0.0,-20.05,-23.34,-23.4,0.0,6.32,0.0,0.0,0.0,7.23,0,0,0,1+2+4+5+6+8,3+4+6+7,2+3+4+5+6+7+8+9,1+4+5+6+7,138,8,0.0,0.18,19,-9,1.9,1.9,1.32,1.42,5,5,0.0,0.0,0.0,1.0,1.0
6254,PDZ HOLDINGS BHD,Transportation & Logistics Services,2020-12-01,9,1.0,0.14,-0.0,-0.15,-0.15,0.13,0.035,0.03,0.325,0.0438,-2.0,-0.02,-57.14,0.0,0.0,-38.81,-35.27,0.0,0.0,-110.4,-13.5,-0.27,-6.88,5.0,0.0,-61.92,111.58,-51.85,-32.59,0.0,0.0,0.0,0.0,0.0,0.0,-17.49,-46.71,-28.21,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1+3+4+7+8,1+2+3+4+5+6+7,1+2+3+4+5+6+7+8,1+2+3+4+5+7,214,5,0.03,-0.02,18,-7,-0.2,-0.2,-0.2,-0.15,0,0,0.0,0.0,0.0,0.0,1.0
6521,SURIA CAPITAL HOLDINGS BERHAD,Transportation & Logistics Services,2020-12-01,10,1.0,0.98,0.0,5.24,1.22,0.96,1.08,0.83,1.23,3.2252,12.0,0.09,8.33,0.03,3.06,2.79,2.97,0.1,0.09,21.06,8.47,13.21,10.84,10.79,0.0,9.59,2.63,10.05,9.46,9.59,2.9,4.16,3.1,2.9,30.5,-12.63,-3.06,-1.38,-23.58,-5.17,0.0,-12.33,-23.82,-5.32,1,0,1,1+2+5+6+9,+,1+2+4+5+7+9+10,+,276,222,0.16,0.1,82,57,2.61,6.99,1.62,1.96,3,5,0.0,0.0,0.0,0.0,1.0
6645,LINGKARAN TRANS KOTA HOLDINGS BERHAD,Transportation & Logistics Services,2020-03-01,10,3.5,5.1,2.14,2.57,2.78,3.83,3.68,3.63,4.24,2.2165,10.0,0.39,10.6,0.2,5.43,17.42,26.14,0.32,0.54,39.99,7.92,18.24,13.08,11.54,5.48,7.55,2.94,11.67,9.57,7.55,4.87,6.38,5.54,4.87,62.36,-1.93,5.76,4.96,13.69,11.79,0.0,5.48,13.05,11.1,1,0,1,1+2+3+10,+,9+10,+,319,504,0.2,0.49,253,361,4.78,3.43,3.71,3.58,4,5,0.0,0.5,1.0,1.0,1.0
