code,name,category,Annual,nYear,Price,52w low,52w high,BVPS,P/E,EPS,EY,DPS,DY,ROE,ROE2,D/E,D/E2,NPM avg,P/E min,P/E max,P/E mid,P/E avg,EPS GR min,EY avg,EY std,EY 3Y avg,EY 5Y avg,EY 10Y avg,DY avg,DY 3Y avg,DY 5Y avg,DY 10Y avg,DPayout avg,Revenue GR 3Y avg,Revenue GR 5Y avg,Revenue GR 10Y avg,NP GR 3Y avg,NP GR 5Y avg,NP GR 10Y avg,EPS GR 3Y avg,EPS GR 5Y avg,EPS GR 10Y avg,check NP,check EPS GR,check OCF,neg Revenue GR,neg NP,neg EPS GR,neg OCF,Revenue start,Revenue end,EPS start,EPS end,OCF start,OCF end
0095,MAG HOLDINGS BERHAD,Consumer Products & Services,2019-12-01,10,0.195,0.155,0.325,0.75,-2.0,-0.13,-66.67,0.0,0.0,-16.75,-23.36,0.09,0.1,-37.64,-2.25,1.27,-0.49,0.62,0.0,-190.09,445.14,-119.78,70.7,-190.09,3.08,0.0,6.15,3.08,0.0,-87.17,0.0,-32.49,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1+2+3+4+5+6+7+8+9+10,1+2+3+6+7+9+10,1+2+3+4+5+6+7+8+9+10,2+4+5+6+7+8+9+10,152,2,-0.23,-0.27,0,13
0097,VITROX CORPORATION BERHAD,Technology,2019-12-01,10,17.3,6.09,17.9,1.1547,89.0,0.19,1.1,0.04,0.25,16.78,17.78,0.07,0.09,26.59,16.2,46.59,31.4,26.95,6.92,4.19,1.4,2.85,2.99,4.19,0.64,0.73,0.55,0.64,13.99,13.21,14.85,34.04,10.16,44.99,0.0,6.92,9.85,44.57,1,0,1,1+5+9+10,+,1+5+8+10,+,88,340,0.05,0.17,21,86
0099,SCICOM (MSC) BERHAD,Industrial Products & Services,2020-06-01,10,1.1,0.48,1.16,0.3,17.0,0.06,5.45,0.05,4.55,21.0,21.85,0.02,0.02,15.04,9.0,22.11,15.56,15.64,10.08,6.98,2.17,6.07,5.74,6.98,5.45,6.13,5.16,5.45,78.21,-3.13,0.5,3.99,-8.67,10.22,0.0,-21.4,-8.68,10.08,1,0,1,2+3+9,+,2+3,+,141,181,0.04,0.06,19,26
0100,ES CERAMICS TECHNOLOGY BHD,Industrial Products & Services,2020-05-01,9,0.775,0.065,1.035,0.15,47.0,0.02,2.58,0.0,0.65,11.0,4.42,0.01,0.01,8.12,11.0,46.5,28.75,26.4,2.41,2.62,2.93,0.72,2.17,0.0,0.0,0.0,0.0,0.0,11.93,1.93,7.15,3.45,-16.42,1.36,0.0,-28.84,-17.92,2.41,0,0,0,3+8+9,9,3+4+9,2,20,35,0.0,0.01,8,5
0101,TMC LIFE SCIENCES BERHAD,Health Care,2019-08-01,10,0.705,0.365,0.785,0.45,105.0,0.01,1.42,0.0,0.24,1.49,2.78,0.15,0.0,7.03,-69.5,92.0,11.25,64.25,16.41,-0.74,5.13,2.12,1.8,-0.74,0.0,0.0,0.0,0.0,0.0,13.9,16.73,16.97,25.07,7.15,0.0,24.4,16.41,-11.43,0,0,0,8+9+10,8+9+10,1+4+6+7+8+9+10,8,47,195,-0.01,0.01,13,30
0102,CONNECTCOUNTY HOLDINGS BERHAD,Industrial Products & Services,2019-12-01,8,0.225,0.045,0.39,0.07,-38.0,-0.01,-4.44,0.0,0.0,-8.57,-36.27,0.08,0.29,-3.69,-16.5,17.5,0.5,17.5,0.0,-9.44,10.81,-15.1,-7.92,0.0,0.0,0.0,0.0,0.0,0.0,-13.65,0.0,0.94,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1+2+6+7,1+2+4+5+6+7,1+2+3+4+5+6+7+8,2+4+5+6+7,54,53,-0.02,-0.02,1,2
0104,GENETEC TECHNOLOGY BERHAD,Technology,2020-03-01,9,4.35,1.03,4.62,1.76,166.0,0.03,0.69,0.0,0.0,1.49,-0.22,0.11,0.12,0.8,-7.73,13.3,2.78,4.85,0.0,663.23,1960.92,5.2,19.11,0.0,5.37,0.96,0.58,0.0,4.39,4.39,-11.25,4.34,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1+2+4+5+7+8,3+7,1+3+4+5+6+7+8+9,2+6+9,155,80,0.12,0.0,-6,10
0105,ASIA POLY HOLDINGS BERHAD,Industrial Products & Services,2019-12-01,10,0.27,0.03,0.6,0.19,34.0,0.01,3.7,0.0,0.0,4.16,-5.65,0.15,0.0,1.95,-7.0,18.0,5.5,14.17,0.0,-0.82,8.13,-10.32,-4.86,-0.82,2.84,7.23,5.67,2.84,19.04,7.93,1.1,20.13,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2+4+6+7+10,1+2+9,1+2+3+6+8+9+10,2+9+10,36,73,0.02,-0.01,-6,7
0106,REXIT BERHAD,Technology,2020-06-01,10,1.02,0.355,1.23,0.23,19.0,0.05,4.9,0.04,3.92,22.96,24.38,0.0,0.0,33.82,8.33,21.62,14.98,15.04,3.9,7.1,1.98,6.86,6.58,7.1,5.59,4.72,4.3,5.59,85.05,6.79,8.07,3.63,12.32,4.05,0.0,7.72,11.21,3.9,1,0,1,7+9+10,+,2+3+4+7+9+10,+,15,25,0.02,0.05,6,9
0107,EDUSPEC HOLDINGS BERHAD,Technology,2020-02-01,9,0.02,0.015,0.07,0.027,-1.0,-0.03,-150.0,0.0,0.0,-126.67,-102.73,0.38,0.73,-142.02,-0.83,26.5,12.84,16.06,0.0,-68.29,128.05,-170.77,-99.23,0.0,0.0,0.0,0.0,0.0,0.0,-25.5,-7.34,14.47,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1+2+8+9,1+2+8+9,1+2+3+8+9,1+2+3+4+5,13,21,-0.11,-0.08,1,-8
0108,N2N CONNECT BERHAD,Technology,2019-12-01,10,0.795,0.343,0.995,0.48,22.0,0.04,5.03,0.02,3.14,7.67,6.21,0.03,0.06,10.89,-26.0,52.5,13.25,37.12,6.6,1.37,3.67,3.84,3.24,1.37,1.22,2.1,1.99,1.22,47.1,35.96,25.14,23.96,17.38,0.0,0.0,6.6,12.06,0.0,0,0,0,1+10,9+10,2+6+8+9+10,9,15,105,-0.02,0.03,4,12
0111,K-ONE TECHNOLOGY BERHAD,Technology,2019-12-01,10,0.31,0.09,0.705,0.1486,-262.0,-0.0,-0.0,0.0,0.0,-0.81,5.95,0.0,0.0,-0.56,-9.5,23.0,6.75,18.36,12.85,-2.92,8.54,-1.84,-2.46,-2.92,0.31,0.0,0.62,0.31,1.95,5.84,-12.21,1.44,-12.47,16.87,0.0,0.0,-21.57,12.85,0,0,0,2+3+4+5+10,3+4+8+9,1+2+3+4+5+6+7+8+9+10,2+8+10,133,97,0.02,0.01,-3,7
0112,MIKRO MSC BERHAD,Technology,2020-06-01,10,0.22,0.13,0.255,0.167,33.0,0.01,4.55,0.0,0.23,4.01,4.01,0.08,0.09,15.38,18.75,29.0,23.88,22.37,0.0,4.55,0.59,4.45,4.38,4.55,4.86,2.7,2.34,4.86,59.64,0.02,5.28,9.56,-17.56,-1.62,0.0,-39.8,-23.51,-5.92,1,0,1,2+3,+,1+2+3+8+10,+,24,50,0.01,0.01,4,10
0113,MMS VENTURES BERHAD,Technology,2019-12-01,8,1.2,0.325,1.44,0.3,67.0,0.02,1.67,0.02,1.67,5.93,12.73,0.0,0.0,14.4,-4.5,17.88,6.69,14.12,0.0,3.78,9.97,5.71,6.64,0.0,1.98,2.28,2.79,0.0,26.29,6.52,1.62,21.02,-6.23,0.0,0.0,-6.89,-5.77,0.0,0,0,1,1+2+5+8,8,1+2+5+7+8,+,16,43,-0.02,0.04,1,9
0116,FOCUS DYNAMICS GROUP BERHAD,Consumer Products & Services,2019-12-01,10,0.605,0.165,0.905,0.0228,856.0,0.0,0.0,0.0,0.0,3.07,-4.49,0.08,0.09,-43.26,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.01,26.19,7.18,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2+5+8+9+10,1+2+4+5+6+7+8+9+10,1+2+3+4+5+6+7+8+9+10,2+3+4+5+6+7+8+9+10,19,39,0.0,0.0,0,18
0117,SMRT HOLDINGS BERHAD,Technology,2019-12-01,9,0.11,0.015,0.175,0.2497,-2.0,-0.07,-63.64,0.0,0.0,-28.59,-29.86,2.41,1.94,2.23,-2.29,32.0,14.86,9.64,0.0,-0.68,69.18,9.86,-17.67,0.0,0.93,0.0,0.0,0.0,4.7,20.05,2.95,34.01,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,4+5+7,1+4+5,1+2+3+4+5+6+7+8+9,4,44,141,0.05,-0.1,7,40
0118,TRIVE PROPERTY GROUP BERHAD,Technology,2020-07-01,9,0.205,0.075,0.452,0.02,-44.0,-0.0,-0.0,0.0,0.0,-23.0,-6.61,0.67,0.66,-15.98,-0.5,0.83,0.16,0.57,0.0,120.34,220.66,-115.56,-3.94,0.0,0.0,0.0,0.0,0.0,0.0,-25.12,-23.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3+4+5+6+7+8+9,1+2,1+2+3+4+5+6+7+8+9,2+4+6+7+8+9,32,4,0.07,-0.03,0,15
0119,APPASIA BERHAD,Technology,2019-12-01,6,0.64,0.1,0.91,0.0796,-531.0,-0.0,-0.0,0.0,0.0,-1.51,-0.98,0.0,0.0,-29.23,-18.25,-1.55,-9.9,,0.0,-14.05,23.14,0.0,-3.95,0.0,0.0,0.0,0.0,0.0,0.0,169.68,43.67,18.09,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1+4+5,1+2+3+4+5+6,1+2+3+4+5+6,2+3+4+5+6,15,91,-0.1,0.0,-4,6
0120,VISDYNAMICS HOLDINGS BERHAD,Technology,2019-10-01,9,1.51,0.21,1.54,0.27,106.0,0.01,0.66,0.01,0.66,5.26,11.93,0.0,0.0,1.38,-12.25,43.5,15.62,22.86,8.62,3.12,5.34,7.12,4.79,0.0,0.26,0.77,0.46,0.0,7.44,6.57,15.58,26.34,32.52,0.0,0.0,-21.53,8.62,0.0,0,0,0,1+2+3+5+7+8+9,5+7,1+4+5+6+7+8+9,3+6+7+8,16,33,0.01,0.01,7,6
0122,ADVANCE INFORMATION MARKETING BERHAD,Industrial Products & Services,2019-12-01,9,0.32,0.125,0.38,0.0751,-23.0,-0.01,-3.12,0.0,0.0,-18.38,-18.65,0.09,0.08,-18.69,-28.0,-12.0,-20.0,,0.0,-4.02,3.18,-4.97,-2.98,0.0,0.0,0.0,0.0,0.0,0.0,-26.18,-17.79,-20.02,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1+2+4+6+7+9,1+2+3+4+6+7+8,1+2+3+4+6+7+8+9,1+4+5+8+9,7,5,-0.01,-0.02,-2,-4
0126,MICROLINK SOLUTIONS BERHAD,Technology,2020-03-01,9,2.66,0.565,2.71,0.25,48.0,0.06,2.26,0.01,0.38,22.04,36.16,0.06,0.1,4.86,-1.63,140.0,69.18,35.31,11.25,-1.1,21.93,-16.74,-9.9,0.0,1.71,0.0,0.0,0.0,16.14,-4.28,25.99,27.15,-6.05,14.26,0.0,132.21,-9.29,11.25,0,0,0,2+3+8+9,3,1+2+3+4+5+9,6+7+8+9,22,221,0.01,0.06,0,23
0127,JHM CONSOLIDATION BERHAD,Technology,2019-12-01,10,2.37,0.5,2.67,0.38,63.0,0.04,1.69,0.02,0.84,9.95,15.89,0.16,0.18,6.68,14.17,46.5,30.34,31.01,9.82,1.96,2.36,5.02,3.93,1.96,0.27,0.9,0.54,0.27,5.55,9.85,29.02,23.83,0.0,0.0,0.0,9.82,0.0,0.0,0,0,0,1+8+10,6,1+2+5+6+9+10,6,49,257,0.0,0.05,5,26
0128,FRONTKEN CORPORATION BERHAD,Technology,2019-12-01,10,4.84,0.985,5.14,0.4,66.0,0.07,1.45,0.02,0.52,18.25,19.71,0.03,0.03,8.49,7.0,32.71,19.86,15.77,20.52,4.86,4.93,5.56,5.69,4.86,0.4,1.34,0.81,0.4,6.46,9.09,1.87,9.48,29.8,23.46,0.0,51.18,28.83,20.52,0,0,1,4+5+8+10,7,5+6+7+9+10,+,147,340,0.01,0.07,21,115
0131,DIVERSIFIED GATEWAY SOLUTIONS BERHAD,Technology,2020-06-01,9,0.16,0.043,0.255,5.71,-19.0,-0.01,-6.25,0.0,2.5,-0.15,-11.28,0.01,0.01,-5.79,-12.0,5.5,-3.25,5.5,0.0,-7.42,20.5,-2.78,1.97,0.0,0.0,0.0,0.0,0.0,0.0,-31.55,-23.34,-11.21,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1+4+9,1+2+7+8,1+2+3+4+7+8+9,1+4+7+8+9,62,14,-0.03,-0.01,-16,-7
0132,TECHNODEX BHD,Technology,2020-06-01,6,0.215,0.02,0.335,0.04,-16.0,-0.01,-4.65,0.0,0.0,-32.75,-30.82,0.25,0.29,5.46,-3.0,-3.0,-3.0,,0.0,-5.56,12.42,-11.11,-6.67,0.0,0.0,0.0,0.0,0.0,0.0,21.92,26.82,14.95,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1+2+3,1+2+3+4+5+6,1+3,13,55,0.0,-0.02,4,-4
0133,SANICHI TECHNOLOGY BERHAD,Industrial Products & Services,2019-12-01,9,0.035,0.035,0.125,0.19,-8.0,-0.0,-0.0,0.0,0.0,-2.16,-8.25,0.16,0.15,-45.93,-10.5,6.5,-2.0,3.14,0.0,-386.36,818.87,-38.73,-14.24,0.0,0.0,0.0,0.0,0.0,0.0,-14.14,-0.76,2.47,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1+3+4+8+9,1+2+3+8+9,1+2+3+4+5+7+8+9,1+2+3+4+5+6+7+8+9,9,21,-3.74,-0.02,-1,-18
0136,GREENYIELD BERHAD,Consumer Products & Services,2018-12-01,7,0.185,0.07,0.245,0.174,16.0,0.01,5.41,0.0,1.08,6.78,0.0,0.21,0.0,9.06,12.75,22.5,17.62,18.25,0.0,3.29,3.02,0.0,1.84,0.0,3.19,2.08,3.09,0.0,15.3,5.57,-4.33,4.65,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,1+3+4+5+7,+,1+2+3+4+5+7,+,48,43,0.02,0.0,10,2
0138,MY E.G. SERVICES BERHAD,Technology,2017-06-01,10,2.0,0.765,2.19,0.2474,28.0,0.07,3.5,0.02,1.25,28.82,42.26,0.14,0.21,43.04,18.33,304.0,161.16,166.65,37.1,1.28,1.8,3.56,2.33,1.28,0.25,0.84,0.5,0.25,0.0,50.05,40.87,30.72,49.1,39.73,0.0,58.12,48.84,37.1,1,0,1,7+8+9+10,+,8+9+10,+,49,371,0.0,0.06,13,85
0140,MACPIE BERHAD,Consumer Products & Services,2020-06-01,6,0.44,0.03,0.73,0.11,-16.0,-0.03,-6.82,0.0,0.0,-24.45,-18.19,0.01,0.01,-9.98,-19.5,-1.04,-10.27,,0.0,-22.16,33.95,-12.14,-26.59,0.0,0.0,0.0,0.0,0.0,0.0,-22.26,-24.36,8.29,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1+2+3+4+5,1+2+3+4+5,1+2+3+4+5,1+3+5+6,540,65,0.0,-0.02,-12,-3
0141,WINTONI GROUP BERHAD,Technology,2019-12-01,9,0.035,0.035,0.035,0.0001,3.0,0.01,28.57,0.0,0.0,10300.0,0.0,0.0,0.0,-9.46,-8.0,3.0,-2.5,3.0,0.0,-40.49,98.53,-104.76,-59.53,0.0,0.0,0.0,0.0,0.0,0.0,-40.3,-40.32,-22.95,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1+2+3+7+8+9,1+2+4+5+6+7+8,1+2+3+4+5+6+7+8+9,1+2+4+5+6+8+9,26,2,-0.02,0.0,0,0
0143,KEY ASIC BERHAD,Technology,2020-05-01,10,0.09,0.02,0.135,0.0225,-6.0,-0.02,-22.22,0.0,0.0,-69.78,-68.64,0.0,0.03,-97.21,-14.0,13.0,-0.5,13.0,0.0,-19.13,18.75,-6.67,-13.05,-19.13,0.0,0.0,0.0,0.0,0.0,-11.32,-18.19,-16.98,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1+2+5+8+9+10,1+2+4+5+6+7+8+9,1+2+3+4+5+6+7+8+9+10,1+2+3+4+5+6+7+8+9+10,74,11,0.01,-0.02,0,-5
0145,TFP SOLUTIONS BERHAD,Technology,2019-12-01,9,0.165,0.025,0.265,0.0369,-21.0,-0.01,-6.06,0.0,0.0,-20.87,-39.92,0.0,0.02,-3.62,-10.5,42.5,16.0,33.75,0.0,-6.01,9.19,-8.64,-7.09,0.0,0.0,0.0,0.0,0.0,0.0,8.7,-0.45,3.63,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2+4+5+6+9,1+2+3+4+6+9,1+2+3+4+5+6+8+9,1+2+4+6,34,88,0.0,-0.01,4,-10
0148,SUNZEN BIOTECH BERHAD,Consumer Products & Services,2019-12-01,8,0.23,0.03,0.255,0.16,-7.0,-0.03,-13.04,0.0,0.0,-20.31,-16.39,0.17,0.17,0.34,-16.5,31.0,7.25,25.83,0.0,-2.85,10.22,-10.47,-6.28,0.0,0.0,0.0,0.0,0.0,44.85,81.84,45.15,23.88,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1+2+5,1+2,1+2+3+4+5+6+8,1+2+4+5+8,33,241,0.01,-0.03,-1,-11
0149,FIBON BERHAD,Industrial Products & Services,2020-05-01,10,0.375,0.2,0.395,0.52,22.0,0.02,5.33,0.01,1.44,3.29,4.34,0.0,0.0,23.67,6.5,17.17,11.84,12.07,0.0,8.96,2.75,7.08,7.6,8.96,2.12,2.8,2.42,2.12,27.88,-9.68,0.04,0.55,-10.06,-6.06,0.0,-20.69,-10.02,-6.04,1,0,1,1+3+6+7+8,+,1+2+3+4+6+7+9,+,14,14,0.05,0.02,2,3
0150,FINTEC GLOBAL BERHAD,Financial Services,2020-03-01,9,0.08,0.018,0.167,0.9176,0.0,0.32,400.0,0.0,0.0,34.88,98.15,0.01,0.03,-103.56,-10.0,3.5,-3.25,1.85,36.68,0.62,192.96,139.83,48.34,0.0,0.0,0.0,0.0,0.0,0.0,41.38,-22.25,15.89,0.0,80.21,0.0,225.48,0.0,36.68,0,0,0,1+2+4+5+8,2+5+6+7+8+9,1+2+4+5+6+7+8+9,1+2+3+4+5+6+7+8,6,15,-0.14,0.15,2,-40
0151,KELINGTON GROUP BERHAD,Industrial Products & Services,2019-12-01,10,2.32,0.59,2.44,0.5018,43.0,0.05,2.16,0.02,0.86,10.72,17.99,0.2,0.17,4.3,-29.0,43.0,7.0,16.96,5.79,6.41,4.6,6.21,5.84,6.41,2.28,1.16,2.09,2.28,63.16,3.42,14.96,19.52,36.25,11.7,0.0,25.46,26.91,5.79,0,0,0,3+8+10,5,4+5+7+8+9+10,6+8+10,85,380,0.04,0.08,-3,20
0152,DGB ASIA BERHAD,Technology,2015-09-01,6,0.08,0.08,0.57,0.05,-9.0,-0.01,-12.5,0.0,0.0,-17.4,-23.05,0.46,0.0,-4.7,-18.0,-0.45,-9.22,,0.0,-98.75,81.51,-125.59,-114.86,0.0,0.0,0.0,0.0,0.0,0.0,-21.7,-16.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1+2+3+4+6,1+2+3+4,1+2+3+4+5+6,1+2+3+5+6,15,6,-0.01,-0.1,0,-11
0153,OVERSEA ENTERPRISE BERHAD,Consumer Products & Services,2020-03-01,8,0.4,0.09,0.93,0.21,-18.0,-0.02,-5.0,0.0,0.0,-10.76,-10.66,0.03,0.03,-2.6,-16.5,15.5,-0.5,15.5,0.0,-6.64,7.9,-15.06,-10.25,0.0,0.64,0.0,0.0,0.0,18.75,-4.79,-3.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1+2+3+4+5+6+7+8,1+2+3+4+7,1+2+3+4+5+6+7+8,+,67,52,-0.01,-0.02,2,7
0154,EA HOLDINGS BERHAD,Technology,2019-03-01,8,0.035,0.005,0.05,0.02,-4.0,-0.01,-28.57,0.0,0.0,-50.0,-29.85,0.01,0.01,-50.84,-3.5,11.5,4.0,10.0,0.0,-4.76,17.85,-13.33,-13.71,0.0,0.0,0.0,0.0,0.0,0.0,-9.42,-20.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2+4+5+8,1+2+4,1+2+3+4+5+7+8,2+3+4,37,27,0.02,-0.01,1,11
0155,MALAYSIAN GENOMICS RESOURCE CENTRE BERHAD,Health Care,2020-06-01,10,1.14,0.14,1.21,0.0911,7.0,0.16,14.04,0.22,19.3,172.89,0.0,0.07,0.0,-11.94,-12.5,46.0,16.75,22.26,33.82,-0.42,19.02,6.38,5.06,-0.42,0.0,0.0,0.0,0.0,0.0,-54.15,-41.51,0.0,36.39,0.0,0.0,203.66,33.82,0.0,0,0,0,1+4+5+8+9+10,2+3+7+8+9,1+2+3+4+5+6+7+8+9+10,2+3+6+7+8+9,12,1,0.03,0.17,2,12
0156,MANAGEPAY SYSTEMS BERHAD,Technology,2019-12-01,9,0.14,0.04,0.22,0.11,-9.0,-0.02,-14.29,0.0,0.0,-13.82,-6.55,0.0,0.0,-35.34,-16.5,-10.0,-13.25,,0.0,-4.37,4.13,-6.67,-6.62,0.0,0.0,0.0,0.0,0.0,0.0,42.99,10.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,4+5+8,1+2+3+4+5+8,1+2+3+4+5+6+8+9,1+2+3+4+5+7+8,9,18,-0.01,-0.01,2,-2
0157,FOCUS POINT HOLDINGS BERHAD,Consumer Products & Services,2019-12-01,8,0.665,0.213,0.98,0.3303,22.0,0.03,4.51,0.01,2.0,9.11,16.57,0.76,0.92,2.93,6.33,28.0,17.16,14.46,58.87,4.65,5.65,8.87,5.32,0.0,2.37,2.65,1.59,0.0,56.49,5.66,4.47,0.0,53.32,0.0,0.0,0.0,58.87,0.0,0,0,1,+,3,2+3+4+6+7+8,+,131,191,0.02,0.04,10,50
0158,SCC HOLDINGS BERHAD,Consumer Products & Services,2019-12-01,10,0.37,0.3,0.49,0.3011,24.0,0.02,5.41,0.0,0.0,5.11,12.7,0.01,0.01,12.92,8.5,36.6,22.55,21.44,0.0,5.99,3.11,8.8,6.41,5.99,2.94,6.09,4.22,2.94,46.5,2.43,9.06,0.0,-3.76,0.0,0.0,-7.17,-3.8,0.0,1,0,1,1+8+10,+,1+3+5+8+9+10,+,19,65,0.06,0.04,2,5
0160,HIAP HUAT HOLDINGS BERHAD,Industrial Products & Services,2019-12-01,8,0.1,0.04,0.13,0.19,-15.0,-0.01,-10.0,0.0,0.0,-3.47,3.01,0.21,0.22,2.79,8.5,17.0,12.75,12.62,25.99,4.26,4.56,7.09,4.26,0.0,0.0,0.0,0.0,0.0,0.0,20.99,6.83,0.0,0.0,0.0,0.0,25.99,0.0,0.0,0,0,0,1+5+6+8,5,1+3+4+5+6+7+8,6,39,51,0.01,0.01,1,12
0161,SCH GROUP BERHAD,Industrial Products & Services,2020-08-01,8,0.095,0.035,0.135,0.1415,-7.0,-0.01,-10.53,0.0,0.0,-9.47,-9.75,0.57,0.22,1.23,-12.5,14.75,1.12,12.08,0.0,0.8,7.72,-3.56,-2.13,0.0,1.76,0.0,0.83,0.0,81.99,40.02,15.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3+5+6+8,1+3,1+2+3+4+5+6+7+8,4,61,121,0.02,-0.01,5,7
0163,CAREPLUS GROUP BERHAD,Health Care,2019-12-01,8,2.24,0.15,5.83,0.3459,15.0,0.15,6.7,0.0,0.22,42.56,-5.79,0.04,0.19,3.38,-16.0,31.0,7.5,28.75,0.0,0.53,3.03,-2.08,-0.53,0.0,0.0,0.0,0.0,0.0,4.68,16.75,19.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,+,1+2+3,1+2+3+4+8,7+8,55,365,0.01,-0.01,-2,48
0166,INARI AMERTRON BERHAD,Technology,2020-06-01,10,3.38,0.9,3.63,0.3844,63.0,0.05,1.48,0.04,1.3,14.02,13.41,0.0,0.0,15.13,0.0,75.75,37.88,38.95,12.08,3.11,1.25,3.42,3.05,0.0,1.82,2.92,2.27,0.0,44.7,-3.5,2.53,21.19,0.42,26.24,0.0,-13.79,-3.82,12.08,1,0,0,1+2+9+10,+,1+2+5+9+10,10,155,1057,0.02,0.05,0,347
0167,MCLEAN TECHNOLOGIES BERHAD,Industrial Products & Services,2019-12-01,10,0.44,0.055,0.445,0.14,99.0,0.0,0.0,0.0,0.0,3.14,-9.79,0.16,0.16,-2.24,-17.5,6.83,-5.34,6.83,0.0,-9.25,11.29,-10.98,-3.66,0.0,0.0,0.0,0.0,0.0,0.0,-0.38,11.38,11.24,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1+3+6+10,1+2+3+6+7+8+9,1+2+3+4+5+6+7+8+9+10,7+8,30,59,0.1,-0.01,6,4
0168,BOILERMECH HOLDINGS BERHAD,Industrial Products & Services,2020-03-01,10,0.96,0.3,1.13,0.42,25.0,0.04,4.17,0.02,1.82,9.31,11.16,0.04,0.02,11.41,0.0,49.17,24.58,21.45,0.3,5.79,2.6,8.7,7.34,0.0,1.63,3.18,2.53,0.0,20.63,-1.0,-3.7,0.0,-9.9,0.0,0.0,0.3,-9.89,0.0,1,0,0,1+3+4+5+10,+,1+3+4+5+10,1+6,99,230,0.03,0.05,10,-5
0169,SMTRACK BERHAD,Technology,2020-07-01,8,0.15,0.04,0.58,0.104,-17.0,-0.01,-6.67,0.0,0.0,-8.37,-5.72,0.0,0.0,-196.97,-18.5,-0.2,-9.35,,0.0,-130.24,184.85,-10.5,-117.69,0.0,0.0,0.0,0.0,0.0,0.0,-12.78,-7.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3+4+6+7+8,1+2+3+4+5+6+7+8,1+2+3+4+5+6+7+8,1+2+3+4+5+6+7,6,2,-0.03,0.0,9,-4
0170,KANGER INTERNATIONAL BERHAD,Consumer Products & Services,2019-12-01,7,0.11,0.06,0.33,0.1078,-42.0,-0.0,-0.0,0.0,0.0,-2.41,5.08,0.21,0.32,5.88,5.75,38.0,21.88,17.82,0.0,7.85,6.15,5.79,7.68,0.0,0.0,0.0,0.0,0.0,0.0,-1.85,-0.51,0.0,-0.5,0.0,0.0,-11.61,-15.67,0.0,0,0,0,2+5+7,2,1+2+3+4+6+7,2+4+6,50,65,0.05,0.01,1,12
0171,PETERLABS HOLDINGS BERHAD,Consumer Products & Services,2019-12-01,10,0.22,0.12,0.32,0.2429,14.0,0.02,9.09,0.01,4.55,6.26,8.49,0.02,0.02,7.71,0.0,15.5,7.75,12.19,4.33,8.82,2.65,7.98,7.86,0.0,2.74,1.21,2.26,0.0,22.82,4.81,11.86,0.0,7.16,0.0,0.0,7.32,4.33,0.0,1,0,0,2+10,+,2+4+7+9+10,5+8+10,8,96,0.03,0.02,0,11
0174,iDIMENSION CONSOLIDATED BHD,Technology,2020-06-01,7,0.07,0.015,0.13,0.05,-7.0,-0.01,-14.29,0.0,0.0,-20.8,-18.72,0.22,0.22,-22.14,-4.5,-0.42,-2.46,,0.0,-50.59,78.47,-91.11,-66.38,0.0,0.0,0.0,0.0,0.0,0.0,-37.06,-15.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1+2,1+2+4+5+6,1+2+3+4+5+6+7,1+4+5+6+7,9,11,-0.02,-0.01,-2,0
