code,name,category,Annual,nYear,3G2H,PE Value,EPS GR Value,Price A5,Price A10,Price B,Price,52w low,52w high,BVPS,P/E,EPS,EY,DPS,DY,ROE,ROE2,D/E,D/E2,NPM avg,P/E min,P/E max,P/E mid,P/E avg,EPS GR min,EY avg,EY std,EY 3Y avg,EY 5Y avg,EY 10Y avg,DY avg,DY 3Y avg,DY 5Y avg,DY 10Y avg,DPayout avg,Revenue GR 3Y avg,Revenue GR 5Y avg,Revenue GR 10Y avg,NP GR 3Y avg,NP GR 5Y avg,NP GR 10Y avg,EPS GR 3Y avg,EPS GR 5Y avg,EPS GR 10Y avg,check NP,check EPS GR,check OCF,neg Revenue GR,neg NP,neg EPS GR,neg OCF,Revenue start,Revenue end,EPS start,EPS end,OCF start,OCF end,intrinsic 3Y,intrinsic 5Y,intrinsic 10Y,Price A3,EY level,DY level,Revenue Growth,EPS Growth,OCF Growth,ROE Health,D/E Health
0200,REVENUE GROUP BERHAD,Technology,2020-06-01,6,3.0,0.59,0.18,0.04,0.15,1.48,2.31,1.01,2.42,0.2,141.0,0.02,0.87,0.0,0.0,8.2,12.7,0.08,0.09,15.99,0.0,59.0,29.5,53.16,9.12,1.9,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.97,40.05,0.0,29.53,0.0,0.0,9.12,33.75,0.0,1,0,1,6,+,3+6,+,14,78,0.01,0.02,1,22,0.13,0.06,0.2,0.1,0,0,0.5,0.5,1.0,0.0,1.0
0202,RADIANT GLOBALTECH BERHAD,Technology,2019-12-01,5,1.5,0.0,0.0,0.0,0.0,0.33,0.365,0.26,0.465,0.1242,119.0,0.0,0.0,0.0,0.0,2.5,9.15,0.01,0.02,7.46,0.0,36.0,18.0,26.5,0.0,4.76,2.53,4.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.17,0.0,0.0,0.0,0.0,0.0,-15.97,0.0,0.0,1,0,1,2+5,+,2+3+5,+,66,82,0.01,0.01,9,8,0.0,0.0,0.0,0.0,0,0,0.5,0.0,0.0,0.0,1.0
0203,SECUREMETRIC BERHAD,Technology,2019-12-01,5,1.5,-0.1,-0.0,-0.08,-0.08,0.14,0.15,0.095,0.225,0.0755,-17.0,-0.01,-6.67,0.0,0.0,-12.05,5.29,0.0,0.01,8.59,0.0,20.25,10.12,20.25,0.0,1.65,2.33,1.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.89,0.0,0.0,0.0,0.0,0.0,-30.8,0.0,0.0,1,0,0,1+2+5,+,2+5,1+2,17,31,0.01,0.0,1,-1,-0.79,-0.1,-0.1,-0.59,0,0,0.5,0.0,0.0,0.0,1.0
0208,GREATECH TECHNOLOGY BERHAD,Technology,2019-12-01,5,4.0,5.31,2.28,0.52,0.52,3.1,5.95,1.3,6.75,0.4581,82.0,0.07,1.18,0.0,0.0,15.89,39.4,0.07,0.1,23.62,0.0,151.67,75.83,85.06,32.52,3.04,2.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.88,0.0,0.0,0.0,0.0,0.0,32.52,0.0,0.0,1,0,1,1+5,+,1+5,+,21,216,0.02,0.06,8,104,0.2,0.7,0.7,0.15,0,0,0.5,0.5,1.0,1.0,1.0
0209,I-STONE GROUP BERHAD,Technology,2019-12-01,5,2.0,0.12,0.41,0.08,0.08,0.2,0.255,0.14,0.335,0.06,41.0,0.01,3.92,0.0,0.98,10.33,13.43,0.01,0.02,11.66,0.0,24.5,12.25,23.0,41.45,4.36,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.7,0.0,0.0,0.0,0.0,0.0,41.45,0.0,0.0,1,0,0,4+5,+,5,1,44,78,0.0,0.01,3,-1,0.02,0.1,0.1,0.02,2,0,0.5,0.5,0.0,0.0,1.0
3867,MALAYSIAN PACIFIC INDUSTRIES BERHAD,Technology,2020-06-01,10,2.5,10.75,3.74,6.85,7.91,21.15,39.58,10.0,43.8,7.88,43.0,0.92,2.32,0.27,0.68,11.7,11.55,0.02,0.02,6.9,9.04,14.34,11.69,12.87,4.06,5.9,3.76,7.32,8.0,5.9,3.09,2.74,2.66,3.09,41.64,0.43,2.39,1.22,7.12,1.97,0.0,-4.96,7.08,4.06,0,0,1,2+3+9,9,2+3+8+9+10,+,1415,1564,0.3,0.8,269,423,17.38,9.13,10.55,13.04,0,0,0.5,0.0,1.0,0.0,1.0
4359,TURIYA BERHAD,Technology,2020-03-01,8,1.0,0.0,0.0,0.0,0.0,0.2,0.32,0.075,0.45,0.53,68.0,0.0,0.0,0.0,0.0,0.89,0.38,0.31,0.29,-15.9,-20.0,23.0,1.5,19.5,0.0,-12.68,21.49,-4.03,-2.17,0.0,0.0,0.0,0.0,0.0,0.0,-1.7,-7.39,-8.86,-18.05,-33.34,0.0,0.0,-18.02,-33.3,0,0,0,1+4+5+6+7,1+2+3+6+7+8,1+2+3+4+6+7+8,1+3+7+8,39,18,-0.07,0.0,-3,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1.0
4456,DAGANG NEXCHANGE BERHAD,Technology,2019-12-01,10,1.0,0.0,0.0,0.0,0.0,0.44,0.81,0.145,1.05,0.26,1723.0,0.0,0.0,0.0,0.0,0.19,6.5,0.04,0.05,25.01,2.55,25.0,13.78,13.69,2.3,11.08,15.43,7.48,13.13,11.08,5.15,1.94,1.95,5.15,18.99,17.63,27.33,8.88,19.72,2.43,0.0,-47.11,2.3,-5.28,0,0,0,1+7+9+10,7+8,1+2+3+5+6+7+8+10,1+2+3+4+5+6+7+8+9+10,88,290,0.01,0.02,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1.0
5005,UNISEM (M) BERHAD,Technology,2020-12-01,10,2.0,-16.66,0.0,2.43,2.52,4.32,8.04,1.81,9.43,2.2766,45.0,0.18,2.24,0.06,0.75,7.77,9.13,0.06,0.06,5.33,-216.0,30.9,-92.55,18.85,0.0,1.79,7.29,2.25,4.42,1.79,2.89,2.32,2.71,2.89,56.82,-4.19,0.45,-0.79,-1.7,-2.39,0.0,-3.51,-2.4,-3.19,0,0,1,2+3+8+9+10,2+8+9,1+2+3+4+7+8+9+10,+,1161,1289,0.03,0.2,225,296,3.47,3.24,3.36,2.6,0,0,0.0,0.0,1.0,0.0,1.0
5011,MESINIAGA BERHAD,Technology,2019-12-01,10,1.0,7.38,-0.0,-1.67,-1.67,1.14,1.47,0.8,1.84,1.717,-10.0,-0.15,-10.2,0.0,0.0,-9.01,-0.77,0.01,0.03,-0.72,-123.0,24.6,-49.2,12.45,0.0,-4.28,20.08,3.76,-3.02,-4.28,5.97,3.08,1.85,5.97,48.98,11.27,4.14,1.75,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2+3+5+6+7+9+10,1+2+5+6+7,1+2+4+5+6+7+8+10,4+6+8+9,322,314,0.19,-0.01,10,131,-2.23,-2.23,-2.23,-1.67,0,0,0.0,0.0,0.0,0.0,1.0
5028,HEITECH PADU BERHAD,Technology,2019-12-01,10,1.0,2.86,0.13,1.23,1.45,1.09,1.49,0.71,1.85,1.12,14.0,0.11,7.38,0.0,0.0,9.67,6.78,0.13,0.13,-0.69,-4.56,56.5,25.97,23.37,1.21,-9.88,21.44,-16.8,-7.73,-9.88,4.12,3.92,3.06,4.12,48.93,-0.16,-4.8,-1.55,0.0,-2.9,0.0,1.21,0.0,-2.97,0,0,0,1+2+4+5+9+10,2+3+6+7,1+2+3+5+6+7+9+10,1+7+9+10,434,361,0.09,0.07,-29,-22,1.53,1.64,1.93,1.15,3,0,0.0,0.0,0.0,0.0,1.0
5036,EDARAN BERHAD,Technology,2020-06-01,9,1.0,0.04,-0.0,-0.15,-0.15,0.4,0.45,0.27,0.655,0.4178,-28.0,-0.02,-4.44,0.02,3.89,-3.85,-13.85,0.28,0.23,-6.53,-6.75,2.92,-1.92,2.92,0.0,-11.29,18.66,-1.64,-9.87,0.0,0.0,0.0,0.0,0.0,0.0,-18.79,-0.35,-2.27,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1+2+5+7+8,1+2+4+5+6+7+8+9,1+2+3+4+5+6+7+8+9,2+5+7+8,50,45,-0.12,-0.06,1,9,-0.2,-0.2,-0.2,-0.15,0,5,0.0,0.0,0.0,0.0,1.0
5161,JCY INTERNATIONAL BERHAD,Technology,2020-09-01,10,1.0,0.0,0.0,0.0,0.0,0.43,0.365,0.22,0.87,0.4323,198.0,0.0,0.0,0.0,0.0,0.42,2.88,0.01,0.0,2.21,-8.5,70.5,31.0,23.91,0.0,2.14,11.88,-9.51,-4.93,2.14,5.25,1.69,5.21,5.25,92.17,-12.38,-11.14,-6.17,-34.08,-17.28,0.0,-15.66,-34.69,-17.77,0,0,0,2+3+4+5+8+10,2+3+5+8,1+2+3+4+5+7+8+9+10,1,1671,1076,0.01,0.01,141,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1.0
5162,VSTECS BERHAD,Technology,2019-12-01,10,1.5,1.87,0.02,1.93,2.01,1.68,2.7,1.01,3.05,1.87,13.0,0.2,7.41,0.07,2.59,10.93,9.93,0.0,0.0,1.88,6.86,11.82,9.34,8.79,0.12,13.32,3.35,10.92,11.91,13.32,4.01,4.07,4.28,4.01,29.84,-0.39,2.52,2.97,0.11,2.07,0.0,-0.4,0.12,-0.57,1,0,0,2+4+9+10,+,2+3+4+7+8+9+10,3,1272,1802,0.17,0.17,29,47,2.66,2.57,2.68,2.0,3,4,0.0,0.0,0.5,0.0,1.0
5195,CENSOF HOLDINGS BERHAD,Technology,2020-03-01,10,1.5,-1.8,-0.0,-0.9,-0.9,0.21,0.315,0.08,0.485,0.1435,-3.0,-0.11,-34.92,0.0,0.0,-73.45,-77.16,0.0,0.2,-3.64,-10.75,43.5,16.38,19.49,0.0,-17.96,56.0,-61.43,-37.9,0.0,0.26,0.0,0.0,0.0,8.77,-19.34,-12.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2+3+4+9+10,1+3+5,1+2+3+4+5+6+7+8+9+10,10,26,78,0.04,-0.14,0,3,-1.2,-1.2,-1.2,-0.9,0,0,0.0,0.0,0.5,0.0,1.0
5204,PRESTARIANG BERHAD,Technology,2020-06-01,9,1.0,0.0,0.0,0.0,0.0,0.57,1.1,0.217,1.28,0.2271,2075.0,0.0,0.0,0.0,0.0,0.22,-16.01,0.23,0.23,15.94,-13.33,54.0,20.34,42.77,0.0,1.22,3.3,-1.88,-0.35,0.0,2.13,3.37,2.8,0.0,18.89,6.61,3.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1+5+7+9,1,1+3+4+5+9,1+2+3,59,154,0.03,-0.03,10,-17,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1.0
5216,DATASONIC GROUP BERHAD,Technology,2020-03-01,10,1.5,0.52,0.19,0.17,0.04,0.59,0.565,0.465,0.835,0.0925,66.0,0.01,1.77,0.02,2.65,9.19,23.22,0.2,0.23,22.11,39.0,65.0,52.0,52.5,18.93,1.69,0.79,2.26,1.98,0.0,1.29,2.64,1.89,0.0,36.54,-8.04,-0.83,21.55,-4.77,18.92,0.0,-1.24,-4.76,18.93,1,0,0,2+3+5+9+10,+,2+4+5+9+10,7+8+9+10,32,248,0.0,0.02,0,130,0.16,0.23,0.06,0.12,0,4,0.0,0.0,0.0,0.5,1.0
5286,MI TECHNOVATION BERHAD,Technology,2019-12-01,5,2.0,1.72,3.81,0.55,0.55,3.13,4.21,1.96,5.52,0.52,58.0,0.07,1.66,0.04,0.87,13.85,16.65,0.01,0.0,30.88,0.0,49.25,24.62,32.3,54.46,3.53,1.18,3.53,0.0,0.0,0.61,0.61,0.0,0.0,6.28,49.6,0.0,0.0,0.0,0.0,0.0,54.46,0.0,0.0,1,0,1,2+4+5,+,2+4+5,+,105,191,0.05,0.08,49,32,0.14,0.74,0.74,0.11,0,0,0.5,0.0,0.0,0.5,1.0
5292,UWC BERHAD,Technology,2020-07-01,5,4.0,3.19,3.96,0.55,0.55,3.08,6.27,0.97,7.35,0.48,84.0,0.07,1.12,0.01,0.16,15.56,28.9,0.02,0.02,24.46,0.0,91.0,45.5,62.75,56.52,2.0,0.9,0.0,0.0,0.0,0.11,0.0,0.0,0.0,4.48,33.46,0.0,0.0,0.0,0.0,0.0,56.52,0.0,0.0,1,0,1,5,+,4+5,+,76,219,0.02,0.05,32,55,0.13,0.73,0.73,0.1,0,0,0.5,0.5,1.0,1.0,1.0
7022,GLOBETRONICS TECHNOLOGY BERHAD,Technology,2020-12-01,10,3.0,4.47,0.38,1.34,0.7,2.32,2.7,1.779,3.405,0.44,36.0,0.08,2.96,0.08,2.78,17.25,17.11,0.0,0.0,17.81,17.5,94.29,55.9,53.17,4.69,3.01,1.54,3.89,2.78,3.01,1.58,1.37,1.08,1.58,48.19,-9.24,-7.92,-2.07,-6.56,5.51,0.0,-0.36,-6.91,4.69,1,0,1,2+5+6+10,+,2+5+10,+,265,227,0.04,0.08,70,86,1.23,1.78,0.94,0.92,1,4,0.0,0.0,1.0,1.0,1.0
7160,PENTAMASTER CORPORATION BERHAD,Technology,2020-12-01,10,2.5,4.72,2.54,0.18,0.76,3.97,6.1,2.553,6.85,0.7138,61.0,0.1,1.64,0.02,0.25,13.94,15.0,0.01,0.01,11.25,33.75,60.6,47.18,43.41,25.37,2.16,1.23,2.51,2.43,2.16,0.02,0.07,0.04,0.02,1.0,13.8,38.02,17.44,42.76,0.0,0.0,25.37,40.07,0.0,0,0,0,1+9+10,9,1+8+9+10,9+10,63,419,0.01,0.1,-4,68,0.36,0.24,1.01,0.27,0,0,0.5,0.0,0.5,0.5,1.0
7181,ARB BERHAD,Technology,2020-12-01,10,2.0,0.04,0.0,0.52,0.52,0.3,0.345,0.215,0.46,0.4,5.0,0.07,20.29,0.0,0.0,18.3,31.1,0.0,0.0,-6.04,-3.83,4.83,0.5,3.63,0.0,-12.05,33.8,28.94,-0.7,-12.05,0.0,0.0,0.0,0.0,0.0,167.87,49.93,11.84,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,4+7+8+10,4+5+6+7+8+9+10,1+3+4+5+6+7+8+9+10,2,62,219,-0.1,0.09,11,5,0.7,0.7,0.7,0.52,5,0,0.0,0.0,0.0,1.0,1.0
7204,D&O GREEN TECHNOLOGIES BERHAD,Technology,2019-12-01,9,2.5,2.85,0.08,0.03,0.3,2.1,4.89,0.625,5.1,0.3587,115.0,0.04,0.82,0.01,0.2,11.82,31.5,0.27,0.29,-0.53,28.33,114.0,71.16,56.52,2.0,1.0,1.93,2.4,2.38,0.0,0.34,1.01,0.6,0.0,10.36,5.45,3.66,9.26,116.51,9.7,0.0,27.43,99.47,2.0,0,0,0,4+9,7+8+9,1+5+7+8+9,5+9,171,504,0.0,0.02,-1,51,0.15,0.04,0.4,0.11,0,0,0.5,0.0,0.5,0.5,1.0
8338,DATAPREP HOLDINGS BHD,Technology,2019-03-01,10,1.0,-0.01,-0.0,-0.15,-0.15,1.44,1.54,0.11,4.13,0.05,-98.0,-0.02,-1.3,0.0,0.0,-31.6,-56.22,0.01,0.01,-12.36,-21.0,22.0,0.5,22.0,0.0,-5.77,5.18,-5.84,-5.43,-5.77,0.0,0.0,0.0,0.0,0.0,-15.43,-8.4,-4.16,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1+3+4+7+8+9+10,1+2+3+4+5+6+7+8+9+10,1+2+3+4+5+6+7+8+9+10,1+2+3+4+5+6+7+8+9+10,45,35,-0.02,-0.03,-5,-5,-0.2,-0.2,-0.2,-0.15,0,0,0.0,0.0,0.0,0.0,1.0
9008,OMESTI BERHAD,Technology,2020-03-01,9,1.0,0.0,-0.0,0.0,0.0,0.58,0.495,0.455,0.84,0.3807,-818.0,-0.0,-0.0,0.0,0.0,-0.16,14.4,0.06,0.07,-5.18,-18.0,9.0,-4.5,9.5,0.0,-11.73,21.63,-20.88,-16.14,0.0,0.0,0.0,0.0,0.0,0.0,-15.27,-10.11,-2.26,0.0,6.65,0.0,0.0,0.0,-1.92,0,0,0,2+3+5+9,2+3+4+5+7+8+9,1+2+3+4+5+6+7+8+9,1+2+3+5+6+9,295,256,-0.05,0.05,-8,-10,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1.0
9075,THETA EDGE BERHAD,Technology,2019-12-01,9,1.0,0.5,-0.0,-0.45,-140.8,0.58,0.885,0.255,1.23,0.58,-14.0,-0.06,-6.78,0.0,0.0,-11.21,0.26,0.05,0.02,-3.4,-43.0,26.5,-8.25,21.33,0.0,-11.23,17.72,0.48,2.54,0.0,0.0,0.0,0.0,0.0,0.0,-28.47,-12.69,-4.08,0.0,-47.08,0.0,-52.13,0.0,-52.49,0,0,0,1+2+3+4+9,1+5+6+7+8+9,1+2+3+4+5+6+7+8+9,3+6+8+9,58,50,-0.15,0.0,-1,3,-174.08,-0.6,-187.73,-130.56,0,0,0.0,0.0,0.0,0.0,1.0
9334,KESM INDUSTRIES BERHAD,Technology,2020-07-01,9,2.5,0.64,0.0,1175.09,5.12,10.74,12.1,7.35,17.62,8.4204,653.0,0.02,0.17,0.08,0.62,0.22,0.03,0.02,0.01,5.16,9.38,54.86,32.12,21.72,0.0,5.89,3.23,2.41,4.88,0.0,0.98,0.93,0.78,0.0,21.18,-10.66,-1.74,0.62,-64.5,-38.16,0.0,-87.5,-65.27,-38.84,1,0,1,1+2+9,+,1+2+3+9,+,237,241,0.1,0.0,67,87,21474836.48,1566.79,6.83,16106127.36,0,0,0.5,0.0,1.0,0.0,1.0
9377,FSBM HOLDINGS BERHAD,Technology,2018-06-01,10,1.0,0.0,-0.0,0.0,0.0,0.1,0.145,0.06,0.195,0.03,-30.0,-0.0,-0.0,0.0,0.0,-16.0,-11.08,0.0,0.0,-142.62,-4.75,-2.1,-3.42,,0.0,-65.19,51.82,-21.05,-29.46,-65.19,0.0,0.0,0.0,0.0,0.0,-40.76,-28.21,-28.5,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1+2+3+5+7+8+9+10,1+2+3+4+5+6+7+8+9+10,1+2+3+4+5+6+7+8+9+10,1+2+3+4+5+6+7+8+9+10,52,1,-0.17,0.0,-16,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1.0
9393,INDUSTRONICS BERHAD,Technology,2019-12-01,10,1.0,0.0,-0.0,0.0,0.0,0.28,0.375,0.055,0.735,0.07,-146.0,-0.0,-0.0,0.0,0.0,-3.71,-15.32,0.03,0.0,-25.92,-9.0,-1.0,-5.0,10.0,0.0,-45.2,45.01,-37.23,-58.89,-45.2,0.0,0.0,0.0,0.0,0.0,-19.48,-1.08,-12.11,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1+2+6+7+8+10,1+2+3+4+5+6+7+8+10,1+2+3+4+5+6+7+8+9+10,1+2+3+4+5+6+7+8+10,53,15,-0.04,-0.02,-1,-2,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1.0
0048,ANCOM LOGISTICS BERHAD,Transportation & Logistics,2020-05-01,8,1.5,0.0,-0.0,0.0,0.0,0.26,0.355,0.045,0.7,0.05,-634.0,-0.0,-0.0,0.0,0.0,-1.2,-1.55,0.23,0.25,1.58,-10.5,3.67,-3.42,3.67,0.0,2.22,9.97,0.0,-1.9,0.0,5.41,0.0,0.0,0.0,96.3,2.97,-0.83,-6.24,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,4+6+7+8,1+2+3+4,1+2+3+4+5+6+7+8,6,61,31,0.0,0.0,8,8,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.5,0.0,1.0
0078,GD EXPRESS CARRIER BERHAD,Transportation & Logistics,2020-06-01,10,3.0,0.0,0.0,0.0,0.0,0.31,0.375,0.2,0.545,0.09,95.0,0.0,0.0,0.0,0.53,4.44,3.85,0.13,0.15,10.31,26.5,154.0,90.25,95.0,8.6,0.68,1.15,1.26,1.2,0.68,0.0,0.0,0.0,0.0,41.61,13.27,13.09,16.1,-8.11,12.03,0.0,-20.23,-11.2,8.6,1,0,1,+,+,1+3+4,+,93,364,0.0,0.0,8,55,0.0,0.0,0.0,0.0,0,0,1.0,0.0,1.0,0.0,1.0
0080,STRAITS INTER LOGISTICS BERHAD,Transportation & Logistics,2019-12-01,6,2.0,0.0,0.0,0.0,0.0,0.19,0.22,0.15,0.285,0.1745,55.0,0.0,0.0,0.0,0.0,2.29,7.23,0.03,0.03,-52.78,-20.5,22.5,1.0,21.0,262.76,1.59,3.61,4.8,2.88,0.0,0.0,0.0,0.0,0.0,0.0,113.11,195.66,49.85,0.0,0.0,0.0,262.76,0.0,0.0,0,0,0,+,4+5+6,2+3+4+5+6,2+3+4+5+6,3,663,-0.01,0.01,-1,12,0.0,0.0,0.0,0.0,0,0,1.0,0.0,0.0,0.0,1.0
0199,TRI-MODE SYSTEM (M) BERHAD,Transportation & Logistics,2019-12-01,5,1.5,0.36,0.0,0.26,0.26,0.38,0.5,0.25,0.65,0.46,15.0,0.03,6.0,0.01,2.0,7.17,3.59,0.24,0.28,5.21,0.0,24.25,12.12,16.25,0.0,8.04,4.47,8.04,0.0,0.0,1.64,1.64,0.0,0.0,14.7,4.65,0.0,0.0,0.0,0.0,0.0,-18.17,0.0,0.0,1,0,1,1+4+5,+,1+2+5,+,79,82,0.02,0.02,8,3,1.19,0.34,0.34,0.89,3,3,0.5,0.0,0.0,0.0,1.0
2062,HARBOUR-LINK GROUP BERHAD,Transportation & Logistics,2020-06-01,10,2.0,0.61,0.21,1.5,0.55,0.64,0.805,0.445,1.03,1.1,12.0,0.07,8.7,0.01,1.24,6.19,6.34,0.1,0.12,5.61,6.57,11.0,8.78,8.83,3.04,7.99,4.32,11.1,11.71,7.99,1.52,1.62,2.19,1.52,23.03,5.49,4.02,7.17,-12.93,3.05,0.0,-3.28,-12.94,3.04,1,0,0,2+4+8,+,2+4+8+10,8,357,617,0.03,0.06,15,79,1.05,2.0,0.73,0.79,3,1,0.5,0.0,0.5,0.0,1.0
2194,MMC CORPORATION BERHAD,Transportation & Logistics,2020-12-01,10,0.0,2.21,0.1,9.02,1.16,0.83,1.03,0.62,1.26,3.12,8.0,0.12,11.65,0.05,4.85,3.95,3.98,1.15,1.15,11.52,7.5,29.29,18.4,14.78,0.85,9.32,7.06,9.96,8.2,9.32,2.64,5.18,3.76,2.64,34.83,1.54,8.15,-6.86,-25.76,-7.32,0.0,18.46,-25.78,0.85,1,0,1,1+2+4+6+9,+,3+4+5+8+10,+,9337,4355,0.1,0.12,3284,2185,0.72,12.03,1.55,0.54,4,5,0.0,0.0,0.0,0.0,0.0
3816,MISC BERHAD,Transportation & Logistics,2020-12-01,10,1.0,3.3,-0.0,-0.11,-0.11,6.81,6.82,5.96,8.55,7.23,-708.0,-0.01,-0.15,0.33,4.84,-0.13,-0.13,0.35,0.35,16.41,-687.0,26.09,-330.46,19.2,0.0,5.15,2.29,2.67,4.34,5.15,2.94,4.15,4.49,2.94,37.07,-1.27,-4.39,-4.47,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3+4+5+8+9+10,1,1+3+4+9+10,5+6+7+8+9+10,12326,8422,0.41,-0.01,0,5588,-0.14,-0.14,-0.14,-0.11,0,5,0.0,0.0,0.0,0.0,1.0
4634,POS MALAYSIA BERHAD,Transportation & Logistics,2019-03-01,10,1.0,-1.87,-0.0,-2.92,-2.92,0.92,0.87,0.76,1.24,1.46,-2.0,-0.39,-44.83,0.0,0.0,-26.95,-9.06,0.36,0.12,4.06,-5.76,15.35,4.8,14.83,0.0,3.78,7.34,-1.12,2.03,3.78,4.98,6.64,5.89,4.98,0.0,11.1,10.54,9.58,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1+7+9+10,1,1+2+4+5+9+10,+,903,2355,0.14,-0.21,107,103,-3.9,-3.9,-3.9,-2.92,0,0,0.0,0.0,0.0,0.0,1.0
5014,MALAYSIA AIRPORTS HOLDINGS BERHAD,Transportation & Logistics,2019-12-01,10,2.5,-91.46,-142.89,-14.78,-7.77,4.97,6.33,4.05,6.83,4.8815,-9.0,-0.67,-10.58,0.15,2.37,-13.78,5.19,0.42,0.41,7.69,-606.0,879.0,136.5,201.5,213.27,3.85,2.6,3.77,2.25,3.85,1.88,1.79,1.51,1.88,45.01,7.7,9.29,12.28,-6.42,3.56,0.0,213.27,-11.14,-1.17,1,0,1,6+10,+,1+3+4+5+7+8+10,+,1813,5213,0.27,0.28,297,2129,-0.46,-19.71,-10.36,-0.34,0,3,0.5,0.0,1.0,0.0,1.0
5032,BINTULU PORT HOLDINGS BERHAD,Transportation & Logistics,2020-12-01,10,1.0,3.32,0.0,3.74,3.7,3.91,4.3,3.67,4.4,2.9944,21.0,0.2,4.65,0.1,2.33,6.77,6.89,0.92,0.92,18.99,14.06,19.15,16.6,17.13,0.0,5.42,0.91,6.21,5.92,5.42,3.66,3.25,3.42,3.66,71.42,-5.29,-5.79,4.32,-6.06,-4.66,0.0,-15.42,-6.07,-5.98,1,0,1,1+2+3+4+7,+,1+2+3+6+7+8+9,+,490,694,0.43,0.2,132,326,9.5,4.98,4.93,7.12,2,3,0.0,0.0,1.0,0.0,0.0
5077,MALAYSIAN BULK CARRIERS BERHAD,Transportation & Logistics,2019-12-01,10,0.0,0.52,-0.0,-0.19,-0.19,0.44,0.625,0.32,0.675,0.2743,-30.0,-0.02,-3.2,0.0,0.0,-7.58,-1.96,0.82,1.24,-44.91,-54.0,2.12,-25.94,30.29,0.0,-17.55,56.34,6.81,-41.42,-17.55,2.66,0.0,0.28,2.66,23.4,4.59,0.18,-1.62,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2+4+5+7+8+9+10,1+3+4+5,1+2+3+4+5+6+7+8+9+10,4+5+6+8,404,258,0.24,-0.01,222,110,-0.25,-0.25,-0.25,-0.19,0,0,0.0,0.0,0.0,0.0,0.0
5078,MARINE & GENERAL BERHAD,Transportation & Logistics,2020-04-01,10,0.5,-0.0,0.0,0.0,0.0,0.11,0.15,0.055,0.23,0.0869,54.0,0.0,0.0,0.0,0.0,3.22,-74.51,4.67,0.48,21.69,-9.5,0.4,-4.55,6.51,0.0,10.54,132.84,8.54,0.67,10.54,5.88,19.61,11.76,5.88,0.0,-24.78,-21.19,2.62,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1+2+4+8+9+10,1+3+4+7+10,1+2+3+4+5+6+7+8+9+10,1+2+3+4+5+6+7+8+9+10,29,54,-0.46,-0.07,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.5
5136,COMPLETE LOGISTIC SERVICES BERHAD,Transportation & Logistics,2020-03-01,10,2.0,2.73,22.54,0.29,3.4,0.91,1.27,0.47,1.8,1.27,4.0,0.33,25.98,0.16,12.6,25.91,28.12,0.19,0.15,16.23,1.42,15.14,8.28,8.35,68.29,12.92,24.35,30.48,22.94,12.92,4.16,10.46,6.27,4.16,37.6,-2.7,-3.19,-0.12,119.68,0.0,0.0,68.29,120.76,0.0,0,0,1,1+4+5+8+10,9,3+4+5+6+8+9+10,+,91,108,0.03,0.36,15,14,0.66,0.38,4.54,0.5,5,5,0.0,0.0,0.0,1.0,1.0
